G7252		b2390	ECK2386	ypeC	G7252-MONOMER		DUF2502 domain-containing protein YpeC	DUF2502 domain-containing protein YpeC // YpeC	ypeC // b2390 // ECK2386	G7252
G0-10462		b4546	ECK2405	ypeB	MONOMER0-2684		PF12843 family protein YpeB	PF12843 family protein YpeB // YpeB	ypeB // b4546 // ECK2405	G0-10462
G7269		b2434	ECK2429	ypeA	G7269-MONOMER		putative acetyltransferase YpeA	putative acetyltransferase YpeA // YpeA // putative acyltransferase with acyl-CoA N-acyltransferase domain	ypeA // b2434 // ECK2429	G7269
G0-10647		b4680	ECK4495	ypdK	MONOMER0-2874		uncharacterized membrane protein YpdK	uncharacterized membrane protein YpdK // YpdK	ypdK // b4680 // ECK4495	G0-10647
G0-10461		b4545	ECK2358	ypdJ	MONOMER0-2683		CPS-53 (KpLE1) prophage; putative uncharacterized protein YpdJ	CPS-53 (KpLE1) prophage; putative uncharacterized protein YpdJ // YpdJ	ypdJ // b4545 // ECK2358	G0-10461
G7239		b2376	ECK2372	ypdI	G7239-MONOMER		colanic acid synthesis putative lipoprotein YpdI	colanic acid synthesis putative lipoprotein YpdI // YpdI	ypdI // b2376 // ECK2372	G7239
G7248		b2385	ECK2381	ypdF	G7248-MONOMER		aminopeptidase YpdF	aminopeptidase YpdF // YpdF	ypdF // b2385 // ECK2381	G7248
G7247		b2384	ECK2380	ypdE	G7247-MONOMER		aminopeptidase YpdE	aminopeptidase YpdE // YpdE // broad-specificity exoaminopeptidase	ypdE // b2384 // ECK2380	G7247
G7245		b2382	ECK2378	ypdC	G7245-MONOMER		putative AraC-type DNA-binding transcriptional regulator YpdC	putative AraC-type DNA-binding transcriptional regulator YpdC // YpdC	ypdC // b2382 // ECK2378	G7245
G0-10596		b4605	ECK4414	ypaB	MONOMER0-2824		protein YpaB	protein YpaB // YpaB	ypaB // b4605 // ECK4414	G0-10596
G0-10595		b4604	ECK4413	yojO	MONOMER0-2823		uncharacterized protein YojO	uncharacterized protein YojO // YojO	yojO // b4604 // ECK4413	G0-10595
EG12070	yojJ	b2211	ECK2203	yojI	YOJI-MONOMER		ABC transporter family protein / microcin J25 efflux protein	ABC transporter family protein / microcin J25 efflux protein // YojJ // YojI	yojI // yojJ // b2211 // ECK2203	EG12070
G0-10652		b4679	ECK4494	yohP	MONOMER0-2879		uncharacterized membrane protein YohP	uncharacterized membrane protein YohP // YohP	yohP // b4679 // ECK4494	G0-10652
G0-10459		b4542	ECK2120	yohO	MONOMER0-2681		UPF0387 family protein YohO	UPF0387 family protein YohO // YohO	yohO // b4542 // ECK2120	G0-10459
EG12024		b2142	ECK2135	yohK	EG12024-MONOMER		putative 3-hydroxypropanoate export protein YohK	putative 3-hydroxypropanoate export protein YohK // YohK	yohK // b2142 // ECK2135	EG12024
EG12023		b2141	ECK2134	yohJ	EG12023-MONOMER		putative 3-hydroxypropanoate export protein YohJ	putative 3-hydroxypropanoate export protein YohJ // YohJ	yohJ // b2141 // ECK2134	EG12023
EG12019	yohE	b2137	ECK2130	yohF	EG12019-MONOMER		putative oxidoreductase YohF	putative oxidoreductase YohF // YohE // YohF // putative oxidoreductase with NAD(P)-binding Rossmann-fold domain	yohF // yohE // b2137 // ECK2130	EG12019
EG12017		b2136	ECK2129	yohD	EG12017-MONOMER		DedA family protein YohD	DedA family protein YohD // YohD	yohD // b2136 // ECK2129	EG12017
EG12016		b2135	ECK2128	yohC	EG12016-MONOMER		putative inner membrane protein	putative inner membrane protein // YohC	yohC // b2135 // ECK2128	EG12016
G0-17093		b4818	ECK4675	yoeJ	MONOMER0-4546		protein YoeJ	protein YoeJ // YoeJ	yoeJ // b4818 // ECK4675	G0-17093
G0-10643		b4678	ECK4493	yoeI	MONOMER0-2870		uncharacterized protein YoeI	uncharacterized protein YoeI // YoeI	yoeI // b4678 // ECK4493	G0-10643
G0-10456		b4538	ECK2000	yoeF	MONOMER0-2678		CP4-44 prophage; putative uncharacterized protein YoeF	CP4-44 prophage; putative uncharacterized protein YoeF // YoeF	yoeF // b4538 // ECK2000	G0-10456
G0-9121		b4539	ECK2011	yoeB	MONOMER0-1041		ribosome-dependent mRNA interferase toxin YoeB	ribosome-dependent mRNA interferase toxin YoeB // YoeB // toxin of the YoeB-YefM toxin-antitoxin pair	yoeB // b4539 // ECK2011	G0-9121
G0-17026		b4780	ECK4637	yodE	MONOMER0-4492		CPS-53 (KpLE1) prophage; toxic protein YodE	CPS-53 (KpLE1) prophage; toxic protein YodE // YodE	yodE // b4780 // ECK4637	G0-17026
G7046		b1953	ECK1951	yodD	G7046-MONOMER		stress-induced protein	stress-induced protein // YodD	yodD // b1953 // ECK1951	G7046
G7050		b1957	ECK1955	yodC	G7050-MONOMER		protein YodC	protein YodC // YodC	yodC // b1957 // ECK1955	G7050
G7062		b1974	ECK1970	yodB	G7062-MONOMER		putative cytochrome b561 YodB	putative cytochrome b561 YodB // YodB	yodB // b1974 // ECK1970	G7062
G0-10644		b4677	ECK4492	yobI	MONOMER0-2871		uncharacterized protein YobI	uncharacterized protein YobI // YobI	yobI // b4677 // ECK4492	G0-10644
G0-10454		b4536	ECK1825	yobH	MONOMER0-2676		uncharacterized protein YobH	uncharacterized protein YobH // YobH	yobH // b4536 // ECK1825	G0-10454
G7000		b1824	ECK1822	yobF	G7000-MONOMER		DUF2527 domain-containing protein YobF	DUF2527 domain-containing protein YobF // YobF // small protein involved in stress responses	yobF // b1824 // ECK1822	G7000
G6998		b1820	ECK1818	yobD	G6998-MONOMER		DUF986 domain-containing inner membrane protein YobD	DUF986 domain-containing inner membrane protein YobD // YobD	yobD // b1820 // ECK1818	G6998
G7015		b1843	ECK1844	yobB	G7015-MONOMER		putative carbon-nitrogen hydrolase family protein YobB	putative carbon-nitrogen hydrolase family protein YobB // YobB	yobB // b1843 // ECK1844	G7015
G7014		b1841	ECK1842	yobA	G7014-MONOMER		copper-binding protein	copper-binding protein // YobA	yobA // b1841 // ECK1842	G7014
G0-17025		b4779	ECK4636	yoaM	MONOMER0-4491		protein YoaM	protein YoaM // YoaM	yoaM // b4779 // ECK4636	G0-17025
G0-16745		b4751	ECK4608	yoaL	MONOMER0-4429		protein YoaL	protein YoaL // YoaL	yoaL // b4751 // ECK4608	G0-16745
G0-10649		b4676	ECK4491	yoaK	MONOMER0-2876		uncharacterized membrane protein YoaK	uncharacterized membrane protein YoaK // YoaK	yoaK // b4676 // ECK4491	G0-10649
G0-10648		b4675	ECK4490	yoaJ	MONOMER0-2875		uncharacterized protein YoaJ	uncharacterized protein YoaJ // YoaJ	yoaJ // b4675 // ECK4490	G0-10648
G6974		b1788	ECK1786	yoaI	G6974-MONOMER		protein YoaI	protein YoaI // YoaI	yoaI // b1788 // ECK1786	G6974
G6995		b1811	ECK1809	yoaH	G6995-MONOMER		UFP0181 family protein YoaH	UFP0181 family protein YoaH // YoaH	yoaH // b1811 // ECK1809	G6995
G6982		b1796	ECK1794	yoaG	G6982-MONOMER		DUF1869 domain-containing protein YoaG	DUF1869 domain-containing protein YoaG // YoaG	yoaG // b1796 // ECK1794	G6982
G6979		b1793	ECK1791	yoaF	G6979-MONOMER		DUF333 domain-containing lipoprotein YoaF	DUF333 domain-containing lipoprotein YoaF // YoaF	yoaF // b1793 // ECK1791	G6979
G6997		b1816	ECK1814	yoaE	G6997-MONOMER		TerC family inner membrane protein YoaE	TerC family inner membrane protein YoaE // YoaE	yoaE // b1816 // ECK1814	G6997
G6994		b1810	ECK1808	yoaC	G6994-MONOMER		DUF1889 domain-containing protein YoaC	DUF1889 domain-containing protein YoaC // YoaC	yoaC // b1810 // ECK1808	G6994
G6993		b1809	ECK1807	yoaB	G6993-MONOMER		RutC family protein YoaB	RutC family protein YoaB // YoaB	yoaB // b1809 // ECK1807	G6993
G6992		b1808	ECK1806	yoaA	G6992-MONOMER		ATP-dependent DNA helicase YoaA	ATP-dependent DNA helicase YoaA // YoaA	yoaA // b1808 // ECK1806	G6992
G6956		b1762	ECK1760	ynjI	G6956-MONOMER		DUF1266 domain-containing protein YnjI	DUF1266 domain-containing protein YnjI // YnjI	ynjI // b1762 // ECK1760	G6956
G6955		b1760	ECK1758	ynjH	G6955-MONOMER		DUF1496 domain-containing protein YnjH	DUF1496 domain-containing protein YnjH // YnjH	ynjH // b1760 // ECK1758	G6955
G6953		b1758	ECK1756	ynjF	G6953-MONOMER		CDP-alcohol phosphatidyltransferase domain-containing protein YnjF	CDP-alcohol phosphatidyltransferase domain-containing protein YnjF // YnjF	ynjF // b1758 // ECK1756	G6953
G6952		b1757	ECK1755	ynjE	G6952-MONOMER		rhodanese-like sulfurtransferase	rhodanese-like sulfurtransferase // YnjE // YnjE sulfurtransferase // molybdopterin synthase sulfurtransferase	ynjE // b1757 // ECK1755	G6952
G6951		b1756	ECK1754	ynjD	YNJD-MONOMER		putative ABC transporter ATP-binding protein YnjD	putative ABC transporter ATP-binding protein YnjD // YnjD	ynjD // b1756 // ECK1754	G6951
G6950		b1755	ECK1753	ynjC	YNJC-MONOMER		putative ABC transporter membrane subunit YnjC	putative ABC transporter membrane subunit YnjC // YnjC	ynjC // b1755 // ECK1753	G6950
G6949		b1754	ECK1752	ynjB	G6949-MONOMER		putative ABC transporter periplasmic binding protein YnjB	putative ABC transporter periplasmic binding protein YnjB // YnjB	ynjB // b1754 // ECK1752	G6949
G6948		b1753	ECK1751	ynjA	G6948-MONOMER		AhpD-like domain-containing protein YnjA	AhpD-like domain-containing protein YnjA // YnjA	ynjA // b1753 // ECK1751	G6948
G0-10453		b4535	ECK1719	yniD	MONOMER0-2675		uncharacterized protein YniD	uncharacterized protein YniD // YniD	yniD // b4535 // ECK1719	G0-10453
G6931		b1726	ECK1724	yniB	G6931-MONOMER		uncharacterized protein YniB	uncharacterized protein YniB // YniB	yniB // b1726 // ECK1724	G6931
G6930		b1725	ECK1723	yniA	G6930-MONOMER		putative kinase YniA	putative kinase YniA // YniA // putative phosphotransferase/kinase	yniA // b1725 // ECK1723	G6930
G0-17092		b4817	ECK4674	ynhH	MONOMER0-4545		protein YnhH	protein YnhH // YnhH	ynhH // b4817 // ECK4674	G0-17092
G0-17022		b4776	ECK4633	ynfU	MONOMER0-4488		Qin prophage; putative zinc-binding protein YnfU	Qin prophage; putative zinc-binding protein YnfU // YnfU	ynfU // b4776 // ECK4633	G0-17022
G0-16742		b4748	ECK4605	ynfT	MONOMER0-4425		Qin prophage; protein YnfT	Qin prophage; protein YnfT // YnfT	ynfT // b4748 // ECK4605	G0-16742
G0-16744		b4750	ECK4607	ynfS	MONOMER0-4427		Qin prophage; protein YnfS	Qin prophage; protein YnfS // YnfS	ynfS // b4750 // ECK4607	G0-16744
G0-16743		b4749	ECK4606	ynfR	MONOMER0-4426		Qin prophage; protein YnfR	Qin prophage; protein YnfR // YnfR	ynfR // b4749 // ECK4606	G0-16743
G0-16689		b4724	ECK4581	ynfQ	MONOMER0-4394		Qin prophage; protein YnfQ	Qin prophage; protein YnfQ // YnfQ	ynfQ // b4724 // ECK4581	G0-16689
G0-10559	ydfJ_1	b4534	ECK1574	ynfP	MONOMER0-4428		protein YnfP	protein YnfP // YnfP	ynfP // ydfJ_1 // b4534 // ECK1574	G0-10559
G0-10452		b4533	ECK1542	ynfO	MONOMER0-2674		Qin prophage; DUF3950 domain-containing protein YnfO	Qin prophage; DUF3950 domain-containing protein YnfO // YnfO	ynfO // b4533 // ECK1542	G0-10452
G6824		b1551	ECK1545	ynfN	G6824-MONOMER		Qin prophage; protein YnfN	Qin prophage; protein YnfN // YnfN	ynfN // b1551 // ECK1545	G6824
G6854	yzyC	b1596	ECK1591	ynfM	B1596-MONOMER		putative transporter YnfM	putative transporter YnfM // YzyC // YnfM	ynfM // yzyC // b1596 // ECK1591	G6854
G6853		b1595	ECK1590	ynfL	G6853-MONOMER		putative DNA-binding transcriptional regulator YnfL	putative DNA-binding transcriptional regulator YnfL // YnfL	ynfL // b1595 // ECK1590	G6853
G6848		b1590	ECK1585	ynfH	G6848-MONOMER		putative menaquinol dehydrogenase	putative menaquinol dehydrogenase // YnfH	ynfH // b1590 // ECK1585	G6848
G6847		b1589	ECK1584	ynfG	G6847-MONOMER		putative oxidoreductase YnfG	putative oxidoreductase YnfG // YnfG	ynfG // b1589 // ECK1584	G6847
G6846		b1588	ECK1583	ynfF	G6846-MONOMER		putative selenate reductase YnfF	putative selenate reductase YnfF // YnfF	ynfF // b1588 // ECK1583	G6846
G6845		b1587	ECK1582	ynfE	G6845-MONOMER		putative selenate reductase YnfE	putative selenate reductase YnfE // YnfE	ynfE // b1587 // ECK1582	G6845
G6844		b1586	ECK1581	ynfD	G6844-MONOMER		DUF1161 domain-containing protein YnfD	DUF1161 domain-containing protein YnfD // YnfD	ynfD // b1586 // ECK1581	G6844
G6843		b1585	ECK1580	ynfC	G6843-MONOMER		PF06788 family lipoprotein YnfC	PF06788 family lipoprotein YnfC // YnfC // UPF0257 family lipoprotein YnfC	ynfC // b1585 // ECK1580	G6843
G6841		b1583	ECK1578	ynfB	G6841-MONOMER		DUF1283 domain-containing protein YnfB	DUF1283 domain-containing protein YnfB // YnfB	ynfB // b1583 // ECK1578	G6841
G6840		b1582	ECK1577	ynfA	G6840-MONOMER		putative transporter YnfA	putative transporter YnfA // YnfA	ynfA // b1582 // ECK1577	G6840
G0-16741		b4747	ECK4604	yneP	MONOMER0-4424		protein YneP	protein YneP // YneP	yneP // b4747 // ECK4604	G0-16741
G6813		b1527	ECK1520	yneK	G6813-MONOMER		protein YneK	protein YneK // YneK	yneK // b1527 // ECK1520	G6813
G6809		b1523	ECK1516	yneG	G6809-MONOMER		DUF4186 domain-containing protein YneG	DUF4186 domain-containing protein YneG // YneG	yneG // b1523 // ECK1516	G6809
G6807		b1520	ECK1513	yneE	G6807-MONOMER		PF01062 family inner membrane protein YneE	PF01062 family inner membrane protein YneE // YneE	yneE // b1520 // ECK1513	G6807
G0-17020		b4774	ECK4631	yncP	MONOMER0-4486		protein YncP	protein YncP // YncP	yncP // b4774 // ECK4631	G0-17020
G0-16739		b4745	ECK4602	yncO	MONOMER0-4422		protein YncO	protein YncO // YncO	yncO // b4745 // ECK4602	G0-16739
G0-8887		b4598	ECK4408	yncL	MONOMER0-761		uncharacterized protein YncL	uncharacterized protein YncL // YncL	yncL // b4598 // ECK4408	G0-8887
G6747		b1436	ECK1430	yncJ	G6747-MONOMER		DUF2554 domain-containing protein YncJ	DUF2554 domain-containing protein YncJ // YncJ	yncJ // b1436 // ECK1430	G6747
G6766		b1455	ECK1449	yncH	G6766-MONOMER		DUF5445 domain-containing protein YncH	DUF5445 domain-containing protein YncH // YncH	yncH // b1455 // ECK1449	G6766
G6765		b1454	ECK1448	yncG	G6765-MONOMER		putative glutathione <i>S</i>-transferase YncG	putative glutathione <i>S</i>-transferase YncG // YncG	yncG // b1454 // ECK1448	G6765
G6763		b1452	ECK1446	yncE	G6763-MONOMER		PQQ-like domain-containing protein YncE	PQQ-like domain-containing protein YncE // YncE	yncE // b1452 // ECK1446	G6763
G0-10646		b4674	ECK4489	ynbG	MONOMER0-2873		uncharacterized protein YnbG	uncharacterized protein YnbG // YnbG	ynbG // b4674 // ECK4489	G0-10646
G6704		b1382	ECK1379	ynbE	G6704-MONOMER		putative intermembrane phospholipid transport lipoprotein YnbE	putative intermembrane phospholipid transport lipoprotein YnbE // YnbE	ynbE // b1382 // ECK1379	G6704
G6730		b1411	ECK1404	ynbD	G6730-MONOMER		phosphatase domain-containing protein YnbD	phosphatase domain-containing protein YnbD // YnbD	ynbD // b1411 // ECK1404	G6730
G6729		b1410	ECK1403	ynbC	G6729-MONOMER		hydrolase/methyltransferase domain-containing protein YnbC	hydrolase/methyltransferase domain-containing protein YnbC // YnbC	ynbC // b1410 // ECK1403	G6729
G6728		b1409	ECK1402	ynbB	G6728-MONOMER		putative CDP-diglyceride synthase	putative CDP-diglyceride synthase // YnbB	ynbB // b1409 // ECK1402	G6728
G6727		b1408	ECK1401	ynbA	G6727-MONOMER		CDP-alcohol phosphatidyltransferase domain-containing protein YnbA	CDP-alcohol phosphatidyltransferase domain-containing protein YnbA // YnbA	ynbA // b1408 // ECK1401	G6727
G0-17019		b4773	ECK4630	ynaN	MONOMER0-4485		protein YnaN	protein YnaN // YnaN	ynaN // b4773 // ECK4630	G0-17019
G0-16738		b4744	ECK4601	ynaM	MONOMER0-4421		Rac prophage; protein YnaM	Rac prophage; protein YnaM // YnaM	ynaM // b4744 // ECK4601	G0-16738
G0-8900	C0343	b4743	ECK4600	ynaL	MONOMER0-4420		protein YnaL	protein YnaL // YnaL	ynaL // C0343 // b4743 // ECK4600	G0-8900
G6688		b1365	ECK1363	ynaK	G6688-MONOMER		Rac prophage; ParB-like nuclease domain-containing protein YnaK	Rac prophage; ParB-like nuclease domain-containing protein YnaK // YnaK	ynaK // b1365 // ECK1363	G6688
G6668		b1332	ECK1328	ynaJ	G6668-MONOMER		DUF2534 domain-containing protein YnaJ	DUF2534 domain-containing protein YnaJ // YnaJ	ynaJ // b1332 // ECK1328	G6668
G6666		b1330	ECK1327	ynaI	MONOMER0-82		small conductance mechanosensitive channel YnaI	small conductance mechanosensitive channel YnaI // YnaI	ynaI // b1330 // ECK1327	G6666
G6698		b1375	ECK1370	ynaE	G6698-MONOMER		Rac prophage; uncharacterized protein YnaE	Rac prophage; uncharacterized protein YnaE // YnaE // Rac prophage; cold shock protein YnaE	ynaE // b1375 // ECK1370	G6698
G6691	tmpR	b1368	ECK1365	ynaA	G6691-MONOMER		Rac prophage; putative prophage tail length tape measure domain-containing protein YnaA	Rac prophage; putative prophage tail length tape measure domain-containing protein YnaA // TmpR // YnaA	ynaA // tmpR // b1368 // ECK1365	G6691
G0-16737		b4742	ECK4599	ymjE	MONOMER0-4419		protein YmjE	protein YmjE // YmjE	ymjE // b4742 // ECK4599	G0-16737
G0-10645		b4673	ECK4488	ymjD	MONOMER0-2872		uncharacterized protein YmjD	uncharacterized protein YmjD // YmjD	ymjD // b4673 // ECK4488	G0-10645
G0-10446		b4525	ECK1323	ymjC	MONOMER0-2668		putative uncharacterized protein YmjC	putative uncharacterized protein YmjC // YmjC	ymjC // b4525 // ECK1323	G0-10446
G6642		b1295	ECK1290	ymjA	G6642-MONOMER		DUF2543 domain-containing protein YmjA	DUF2543 domain-containing protein YmjA // YmjA	ymjA // b1295 // ECK1290	G6642
G0-17018		b4772	ECK4629	ymiD	MONOMER0-4484		protein YmiD	protein YmiD // YmiD	ymiD // b4772 // ECK4629	G0-17018
G0-16736		b4741	ECK4598	ymiC	MONOMER0-4418		protein YmiC	protein YmiC // YmiC	ymiC // b4741 // ECK4598	G0-16736
G0-16673		b4672	ECK4487	ymiB	MONOMER0-4368		putative protein YmiB	putative protein YmiB // YmiB	ymiB // b4672 // ECK4487	G0-16673
G0-10512	yciX_1	b4522	ECK4433	ymiA	MONOMER0-2885		uncharacterized protein YmiA	uncharacterized protein YmiA // YmiA	ymiA // yciX_1 // b4522 // ECK4433	G0-10512
G0-17091		b4816	ECK4673	ymgN	MONOMER0-4544		protein YmgN	protein YmgN // YmgN	ymgN // b4816 // ECK4673	G0-17091
G0-16735		b4740	ECK4597	ymgM	MONOMER0-4417		protein YmgM	protein YmgM // YmgM	ymgM // b4740 // ECK4597	G0-16735
G0-16734		b4739	ECK4596	ymgL	MONOMER0-4416		protein YmgL	protein YmgL // YmgL	ymgL // b4739 // ECK4596	G0-16734
G0-16733		b4738	ECK4595	ymgK	MONOMER0-4415		protein YmgK	protein YmgK // YmgK	ymgK // b4738 // ECK4595	G0-16733
G0-10590		b4594	ECK4404	ymgJ	MONOMER0-2819		uncharacterized protein YmgJ	uncharacterized protein YmgJ // YmgJ	ymgJ // b4594 // ECK4404	G0-10590
G0-10589		b4593	ECK4403	ymgI	MONOMER0-2818		uncharacterized protein YmgI	uncharacterized protein YmgI // YmgI	ymgI // b4593 // ECK4403	G0-10589
G6612		b1172	ECK1159	ymgG	G6612-MONOMER		PF13436 family protein YmgG	PF13436 family protein YmgG // YmgG	ymgG // b1172 // ECK1159	G6612
G0-10261		b4520	ECK1156	ymgF	MONOMER0-2141		division septum component YmgF	division septum component YmgF // YmgF // inner membrane protein that interacts with cell division proteins	ymgF // b4520 // ECK1156	G0-10261
G6624	tag	b1195	ECK1183	ymgE	G6624-MONOMER		PF04226 family protein YmgE	PF04226 family protein YmgE // Tag // YmgE	ymgE // tag // b1195 // ECK1183	G6624
G6611		b1171	ECK1158	ymgD	G6611-MONOMER		PF16456 family protein YmgD	PF16456 family protein YmgD // YmgD	ymgD // b1171 // ECK1158	G6611
G6607		b1167	ECK1154	ymgC	G6607-MONOMER		protein YmgC	protein YmgC // YmgC // protein involved in biofilm formation	ymgC // b1167 // ECK1154	G6607
G6605		b1165	ECK1152	ymgA	G6605-MONOMER		putative two-component system connector protein YmgA	putative two-component system connector protein YmgA // YmgA // protein involved in biofilm formation	ymgA // b1165 // ECK1152	G6605
G6590	croE	b1146	ECK1132	ymfT	G6590-MONOMER		e14 prophage; putative DNA-binding transcriptional regulator YmfT	e14 prophage; putative DNA-binding transcriptional regulator YmfT // CroE // YmfT	ymfT // croE // b1146 // ECK1132	G6590
G6594		b1150	ECK1136	ymfR	G6594-MONOMER		e14 prophage; IPR020297 domain-containing protein YmfR	e14 prophage; IPR020297 domain-containing protein YmfR // YmfR	ymfR // b1150 // ECK1136	G6594
G6597		b1153	ECK1139	ymfQ	G6597-MONOMER		e14 prophage; DUF2313 domain-containing protein YmfQ	e14 prophage; DUF2313 domain-containing protein YmfQ // YmfQ	ymfQ // b1153 // ECK1139	G6597
G6593		b1149	ECK1135	ymfN	G6593-MONOMER		e14 prophage; chimeric replication protein/phage terminase YmfN	e14 prophage; chimeric replication protein/phage terminase YmfN // YmfN // e14 prophage; putative DNA-binding transcriptional regulator // e14 prophage; phage terminase-like protein YmfN	ymfN // b1149 // ECK1135	G6593
G6592	sfiC	b1148	ECK1134	ymfM	G6592-MONOMER		e14 prophage; cell division inhibitor YmfM	e14 prophage; cell division inhibitor YmfM // SfiC // YmfM	ymfM // sfiC // b1148 // ECK1134	G6592
G6591		b1147	ECK1133	ymfL	G6591-MONOMER		e14 prophage; uncharacterized protein YmfL	e14 prophage; uncharacterized protein YmfL // YmfL // e14 prophage; putative DNA-binding transcriptional regulator	ymfL // b1147 // ECK1133	G6591
G6589	cohE	b1145	ECK1131	ymfK	G6589-MONOMER		e14 prophage; putative repressor protein YmfK	e14 prophage; putative repressor protein YmfK // CohE // YmfK	ymfK // cohE // b1145 // ECK1131	G6589
G6588		b1144	ECK1130	ymfJ	G6588-MONOMER		e14 prophage; uncharacterized protein YmfJ	e14 prophage; uncharacterized protein YmfJ // YmfJ	ymfJ // b1144 // ECK1130	G6588
G6587		b1143	ECK1129	ymfI	G6587-MONOMER		e14 prophage; uncharacterized protein YmfI	e14 prophage; uncharacterized protein YmfI // YmfI	ymfI // b1143 // ECK1129	G6587
